area,area_label,area_full,co_prova,cor,pos_area,co_posicao,co_item,habilidade,tp_lingua,lingua_label,anulado,motivo_anulacao,gab,pct_acerto,A,B,C,p_modelo_theta0,dif_xtri,total,categoria,categoria_ordem,discriminacao
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,1,91,44307,H28,,,False,,C,58.76,1.28277,-0.02368,0.08927,0.5563897276907595,43.268667700100636,3176917.0,Fácil,0,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,2,92,97650,H25,,,False,,D,59.94,1.12876,-0.22105,0.20737,0.6864997114478144,34.39851875589206,3176917.0,Fácil,0,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,3,93,78625,H22,,,False,,A,53.36,1.54378,0.98844,0.37883,0.4220136767467382,53.89311101146201,3176917.0,Fácil,0,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,4,94,88181,H30,,,False,,E,56.14,0.66752,-0.13699,0.01141,0.5440478973232147,44.98788667399104,3176917.0,Fácil,0,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,5,95,111667,H14,,,False,,A,30.18,0.76781,1.53685,0.05698,0.1687965550251186,78.46522392336729,3176917.0,Difícil,2,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,6,96,141710,H4,,,False,,A,62.61,2.40638,0.33454,0.35394,0.484995825952948,46.56177131305838,3176917.0,Fácil,0,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,7,97,76022,H21,,,False,,C,53.83,3.42122,0.81157,0.39932,0.4046270537578973,54.858741505736674,3176917.0,Fácil,0,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,8,98,117869,H16,,,False,,B,67.14,1.40342,0.05691,0.18305,0.5638368349771099,39.85160572648786,3176917.0,Fácil,0,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,9,99,141754,H11,,,False,,D,38.84,2.64721,0.62429,0.21123,0.256043825018284,69.76315137381155,3176917.0,Médio,1,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,10,100,97320,H10,,,False,,D,71.4,2.99967,-0.11059,0.20992,0.7134895743798733,28.633177665308235,3176917.0,Fácil,0,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,11,101,87450,H13,,,False,,E,43.8,1.67455,0.6282,0.18765,0.30404265635663963,64.90722733681842,3176917.0,Fácil,0,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,12,102,60058,H3,,,False,,C,9.39,2.43322,2.00446,0.06758,0.06781366566910317,92.3056117315083,3176917.0,Muito difícil,3,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,13,103,111737,H27,,,False,,E,34.81,2.02566,1.00774,0.21991,0.24344524935690273,71.99255879180132,3176917.0,Médio,1,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,14,104,87716,H22,,,False,,E,26.82,3.12069,1.04345,0.16952,0.1727821461927258,79.38216049747282,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,15,105,84440,H9,,,False,,B,16.61,2.86246,1.41211,0.10841,0.10933347257705135,87.07982428249166,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,16,106,85481,H19,,,False,,D,19.95,3.21881,1.26954,0.16281,0.16361428323443103,82.38257158976198,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,17,107,141577,H23,,,False,,E,27.45,2.32686,1.10209,0.14218,0.1530086451779484,80.44693806343335,3176917.0,Difícil,2,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,18,108,86643,H3,,,False,,A,39.0,2.26264,1.03971,0.25705,0.27042293600348827,68.77250915977326,3176917.0,Médio,1,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,19,109,67752,H20,,,False,,B,12.53,2.88186,1.91093,0.11423,0.11430610934325555,88.18460289268839,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,20,110,141590,H1,,,False,,B,43.99,1.78046,0.59946,0.1569,0.27502084036884655,66.72714537602498,3176917.0,Médio,1,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,21,111,83614,H24,,,False,,C,32.0,0.91431,1.14394,0.07728,0.2106529405337383,75.10755886530701,3176917.0,Médio,1,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,22,112,141642,H6,,,False,,B,28.92,6.00319,2.4444,0.28583,0.2858300000104672,71.29904999931964,3176917.0,Médio,1,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,23,113,77992,H7,,,False,,B,15.01,3.07317,2.22434,0.09898,0.09898808860538291,88.31227424065011,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,24,114,141601,H23,,,False,,D,28.92,2.30161,1.64956,0.31542,0.3164956644391765,69.30578181145353,3176917.0,Médio,1,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,25,115,141774,H9,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,26,116,141529,H5,,,False,,E,20.51,3.09565,1.79848,0.26323,0.26328712624635525,75.7078367939869,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,27,117,96328,H26,,,False,,E,11.83,3.42124,1.93027,0.06916,0.06917239348064262,91.36329442375823,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,28,118,141557,H1,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,29,119,97091,H24,,,False,,B,21.18,1.71937,2.18313,0.18212,0.1835024950429766,80.65933782220651,3176917.0,Difícil,2,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,30,120,96748,H25,,,True,Problema de convergência,B,,,,,,,,Anulada,-1,-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,31,121,61018,H20,,,False,,D,21.68,2.29917,1.62756,0.1603,0.16174752647914573,81.89841077885553,3176917.0,Muito difícil,3,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,32,122,117734,H28,,,False,,C,22.88,1.97245,1.25206,0.09695,0.1103132139605606,84.82164109256357,3176917.0,Muito difícil,3,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,33,123,83213,H21,,,False,,D,25.04,2.98408,1.92485,0.18688,0.18692670894433103,79.08576391861848,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,34,124,76686,H18,,,False,,C,25.13,2.02857,1.75727,0.19989,0.2017533032376839,78.09053528955054,3176917.0,Difícil,2,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,35,125,141522,H2,,,False,,B,31.73,1.31784,2.88051,0.29392,0.2950305631650741,69.71751339427018,3176917.0,Médio,1,A-
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,36,126,97292,H1,,,False,,A,15.14,2.79117,1.62585,0.11285,0.11324571048457742,87.34002881850247,3176917.0,Muito difícil,3,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,37,127,86958,H17,,,False,,A,20.32,1.55647,2.09416,0.14181,0.14516269967012918,83.4524245214416,3176917.0,Muito difícil,3,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,38,128,141671,H12,,,False,,B,30.89,3.50039,1.25217,0.25537,0.2558021706310098,72.56135890898436,3176917.0,Médio,1,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,39,129,117652,H7,,,False,,D,30.43,2.67294,0.81134,0.11082,0.132552898969579,80.73356156697736,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,40,130,88062,H29,,,False,,D,47.32,2.72571,0.53409,0.22592,0.28602158196518246,64.84659717226315,3176917.0,Fácil,0,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,41,131,89916,H28,,,False,,C,27.52,2.61875,1.03514,0.14955,0.15794412855729498,80.10163164377582,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,42,132,141609,H5,,,False,,D,20.46,1.93986,1.47354,0.11645,0.12324942687291435,84.82778725326057,3176917.0,Muito difícil,3,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,43,133,95445,H8,,,False,,C,26.64,4.85792,1.12172,0.19432,0.19439637557005357,78.04023558794653,3176917.0,Difícil,2,A+
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,44,134,97616,H17,,,False,,E,44.74,2.30747,0.51744,0.18422,0.2789429981190603,66.20970512226107,3176917.0,Médio,1,A
CN,Natureza,Ciências da Natureza e suas Tecnologias,1486,CINZA,45,135,98246,H15,,,False,,A,46.63,1.19807,0.63661,0.13434,0.3202305433320172,62.86451468341888,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,1,136,60344,H4,,,False,,C,45.52,1.84431,0.87782,0.13438,0.18628218522750717,71.95965796021203,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,2,137,96778,H28,,,False,,B,16.62,3.12993,1.8995,0.08299,0.08302740556182203,88.78621863848157,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,3,138,125905,H6,,,False,,E,29.77,2.19978,1.77865,0.17051,0.17158040170403568,78.42777388923767,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,4,139,86942,H9,,,False,,C,36.66,1.01265,2.90829,0.31125,0.31582941610377835,66.64008795325441,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,5,140,141568,H18,,,False,,E,9.12,3.46557,2.92476,0.07945,0.0794500302455471,91.64374803403943,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,6,141,63293,H5,,,False,,C,34.38,1.7134,1.91607,0.24889,0.25170989701955193,71.60585669372912,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,7,142,38222,H27,,,False,,C,41.59,1.5176,0.98928,0.20278,0.26039874446477435,68.51758160978967,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,8,143,95625,H17,,,False,,A,49.61,1.20166,0.77428,0.16195,0.3048815737352781,62.81919770720692,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,9,144,49136,H7,,,False,,D,19.35,1.41236,2.97953,0.14906,0.14972476134854026,83.4953905123449,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,10,145,117764,H20,,,False,,D,63.6,1.4441,-0.18872,0.19786,0.6902112818378506,32.876266680539715,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,11,146,153134,H3,,,False,,B,52.57,1.25353,0.84993,0.21314,0.32368828622138845,60.56076139560975,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,12,147,50210,H24,,,False,,E,39.14,2.4952,0.97163,0.106,0.12026939074214364,78.48348960176067,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,13,148,125926,H11,,,False,,C,35.68,1.87604,1.07428,0.14024,0.16731179579551184,76.63673327329174,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,14,149,16540,H8,,,False,,B,28.95,2.35807,2.35402,0.24099,0.2410505267722446,74.1992157598041,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,15,150,31953,H16,,,False,,D,38.67,2.05503,1.52998,0.26701,0.27049096167381503,68.88358749120202,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,16,151,96979,H1,,,False,,D,61.48,1.5765,0.09067,0.17135,0.5355807441698017,43.66925162896289,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,17,152,16995,H28,,,False,,D,23.54,2.02208,2.22726,0.16081,0.16120680026350423,81.28255798287223,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,18,153,88952,H22,,,False,,A,19.38,2.27648,2.43408,0.15585,0.1559184481037809,83.08230087325424,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,19,154,83162,H26,,,False,,C,34.95,1.55368,1.18413,0.18289,0.21719506702466196,73.64982064339696,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,20,155,84096,H2,,,False,,B,25.96,0.94228,2.28567,0.11961,0.14166704746733086,81.7056419146235,3176917.0,Difícil,2,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,21,156,15396,H11,,,False,,E,26.8,2.36212,1.38945,0.08082,0.08427642069363694,85.1420326549136,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,22,157,117625,H19,,,False,,C,41.71,2.7122,1.24373,0.27269,0.27503341648736224,67.52432792832145,3176917.0,Fácil,0,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,23,158,117856,H18,,,False,,C,32.49,2.16927,1.82953,0.22624,0.22714775765001882,73.86389575274877,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,24,159,41895,H12,,,False,,D,44.9,1.45957,1.3946,0.2655,0.28787351288423,65.57322166252504,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,25,160,95816,H19,,,False,,E,15.01,0.9255,4.23744,0.12086,0.12197705583075065,86.8179913710012,3176917.0,Muito difícil,3,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,26,161,141518,H6,,,False,,A,31.92,2.02129,1.26856,0.1775,0.18788769205228,76.6153000166018,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,27,162,83575,H23,,,False,,B,25.18,2.38253,2.46253,0.18571,0.18574794119761634,79.11338382215493,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,28,163,96852,H25,,,False,,B,59.52,1.55357,0.3164,0.23751,0.46812895961256473,48.73961762518329,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,29,164,28216,H8,,,False,,A,33.53,1.10653,1.83497,0.18515,0.2101791766865014,74.6028535153774,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,30,165,49227,H29,,,False,,D,29.71,1.25608,1.96379,0.24858,0.2597544560518531,72.71746035662954,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,31,166,63713,H30,,,False,,E,25.28,2.59281,1.73411,0.09568,0.09611306567264817,84.90465073127787,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,32,167,44306,H25,,,False,,D,28.46,3.86308,1.72136,0.21606,0.21606965521407892,75.99447241108487,3176917.0,Difícil,2,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,33,168,63313,H4,,,False,,E,49.28,1.42101,0.31713,0.01503,0.32758477031080896,61.45898992979741,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,34,169,111771,H15,,,False,,A,17.94,2.15434,2.18988,0.10351,0.10380463737773164,86.97369857044744,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,35,170,111673,H14,,,False,,B,33.8,2.2167,2.02265,0.27721,0.27756362979626487,70.12836406324277,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,36,171,141562,H9,,,False,,E,13.25,2.33222,2.57378,0.10579,0.10582308906601073,88.48399921070931,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,37,172,97593,H22,,,True,Problema de convergência,A,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,38,173,111422,H13,,,False,,A,23.24,1.88957,2.16503,0.17038,0.17117085177907831,80.73989463435991,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,39,174,31350,H21,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,40,175,27847,H3,,,False,,C,14.98,1.7861,3.4637,0.09228,0.0923045715532307,88.75720284904001,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,41,176,28587,H16,,,False,,C,41.05,1.69872,1.05549,0.16885,0.20650184155034113,72.20988029922782,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,42,177,44510,H12,,,False,,B,30.32,3.04149,2.37391,0.30057,0.3005732662297325,69.8507376950674,3176917.0,Médio,1,A+
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,43,178,8460,H29,,,False,,E,13.95,1.92684,2.8078,0.08127,0.08136306870236779,89.82890053434609,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,44,179,126023,H10,,,False,,A,45.32,1.6235,0.45598,0.1784,0.3601669372476156,60.727149078904986,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1471,AZUL,45,180,84405,H2,,,False,,D,17.94,2.5667,2.27494,0.13245,0.1324923907049652,85.10899460417725,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,1,136,86942,H9,,,False,,C,36.66,1.01265,2.90829,0.31125,0.31582941610377835,66.64008795325441,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,2,137,141568,H18,,,False,,E,9.12,3.46557,2.92476,0.07945,0.0794500302455471,91.64374803403943,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,3,138,63293,H5,,,False,,C,34.38,1.7134,1.91607,0.24889,0.25170989701955193,71.60585669372912,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,4,139,38222,H27,,,False,,C,41.59,1.5176,0.98928,0.20278,0.26039874446477435,68.51758160978967,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,5,140,95625,H17,,,False,,A,49.61,1.20166,0.77428,0.16195,0.3048815737352781,62.81919770720692,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,6,141,49136,H7,,,False,,D,19.35,1.41236,2.97953,0.14906,0.14972476134854026,83.4953905123449,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,7,142,117764,H20,,,False,,D,63.6,1.4441,-0.18872,0.19786,0.6902112818378506,32.876266680539715,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,8,143,153134,H3,,,False,,B,52.57,1.25353,0.84993,0.21314,0.32368828622138845,60.56076139560975,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,9,144,125905,H6,,,False,,E,29.77,2.19978,1.77865,0.17051,0.17158040170403568,78.42777388923767,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,10,145,96778,H28,,,False,,B,16.62,3.12993,1.8995,0.08299,0.08302740556182203,88.78621863848157,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,11,146,60344,H4,,,False,,C,45.52,1.84431,0.87782,0.13438,0.18628218522750717,71.95965796021203,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,12,147,88952,H22,,,False,,A,19.38,2.27648,2.43408,0.15585,0.1559184481037809,83.08230087325424,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,13,148,83162,H26,,,False,,C,34.95,1.55368,1.18413,0.18289,0.21719506702466196,73.64982064339696,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,14,149,50210,H24,,,False,,E,39.14,2.4952,0.97163,0.106,0.12026939074214364,78.48348960176067,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,15,150,125926,H11,,,False,,C,35.68,1.87604,1.07428,0.14024,0.16731179579551184,76.63673327329174,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,16,151,16540,H8,,,False,,B,28.95,2.35807,2.35402,0.24099,0.2410505267722446,74.1992157598041,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,17,152,31953,H16,,,False,,D,38.67,2.05503,1.52998,0.26701,0.27049096167381503,68.88358749120202,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,18,153,96979,H1,,,False,,D,61.48,1.5765,0.09067,0.17135,0.5355807441698017,43.66925162896289,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,19,154,16995,H28,,,False,,D,23.54,2.02208,2.22726,0.16081,0.16120680026350423,81.28255798287223,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,20,155,96852,H25,,,False,,B,59.52,1.55357,0.3164,0.23751,0.46812895961256473,48.73961762518329,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,21,156,28216,H8,,,False,,A,33.53,1.10653,1.83497,0.18515,0.2101791766865014,74.6028535153774,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,22,157,49227,H29,,,False,,D,29.71,1.25608,1.96379,0.24858,0.2597544560518531,72.71746035662954,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,23,158,63713,H30,,,False,,E,25.28,2.59281,1.73411,0.09568,0.09611306567264817,84.90465073127787,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,24,159,95816,H19,,,False,,E,15.01,0.9255,4.23744,0.12086,0.12197705583075065,86.8179913710012,3176917.0,Muito difícil,3,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,25,160,141518,H6,,,False,,A,31.92,2.02129,1.26856,0.1775,0.18788769205228,76.6153000166018,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,26,161,83575,H23,,,False,,B,25.18,2.38253,2.46253,0.18571,0.18574794119761634,79.11338382215493,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,27,162,84096,H2,,,False,,B,25.96,0.94228,2.28567,0.11961,0.14166704746733086,81.7056419146235,3176917.0,Difícil,2,A-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,28,163,15396,H11,,,False,,E,26.8,2.36212,1.38945,0.08082,0.08427642069363694,85.1420326549136,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,29,164,117625,H19,,,False,,C,41.71,2.7122,1.24373,0.27269,0.27503341648736224,67.52432792832145,3176917.0,Fácil,0,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,30,165,117856,H18,,,False,,C,32.49,2.16927,1.82953,0.22624,0.22714775765001882,73.86389575274877,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,31,166,41895,H12,,,False,,D,44.9,1.45957,1.3946,0.2655,0.28787351288423,65.57322166252504,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,32,167,111771,H15,,,False,,A,17.94,2.15434,2.18988,0.10351,0.10380463737773164,86.97369857044744,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,33,168,44510,H12,,,False,,B,30.32,3.04149,2.37391,0.30057,0.3005732662297325,69.8507376950674,3176917.0,Médio,1,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,34,169,8460,H29,,,False,,E,13.95,1.92684,2.8078,0.08127,0.08136306870236779,89.82890053434609,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,35,170,126023,H10,,,False,,A,45.32,1.6235,0.45598,0.1784,0.3601669372476156,60.727149078904986,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,36,171,84405,H2,,,False,,D,17.94,2.5667,2.27494,0.13245,0.1324923907049652,85.10899460417725,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,37,172,44306,H25,,,False,,D,28.46,3.86308,1.72136,0.21606,0.21606965521407892,75.99447241108487,3176917.0,Difícil,2,A+
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,38,173,63313,H4,,,False,,E,49.28,1.42101,0.31713,0.01503,0.32758477031080896,61.45898992979741,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,39,174,111673,H14,,,False,,B,33.8,2.2167,2.02265,0.27721,0.27756362979626487,70.12836406324277,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,40,175,141562,H9,,,False,,E,13.25,2.33222,2.57378,0.10579,0.10582308906601073,88.48399921070931,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,41,176,97593,H22,,,True,Problema de convergência,A,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,42,177,111422,H13,,,False,,A,23.24,1.88957,2.16503,0.17038,0.17117085177907831,80.73989463435991,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,43,178,31350,H21,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,44,179,27847,H3,,,False,,C,14.98,1.7861,3.4637,0.09228,0.0923045715532307,88.75720284904001,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1472,AMARELA,45,180,28587,H16,,,False,,C,41.05,1.69872,1.05549,0.16885,0.20650184155034113,72.20988029922782,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,1,136,16540,H8,,,False,,B,28.95,2.35807,2.35402,0.24099,0.2410505267722446,74.1992157598041,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,2,137,31953,H16,,,False,,D,38.67,2.05503,1.52998,0.26701,0.27049096167381503,68.88358749120202,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,3,138,96979,H1,,,False,,D,61.48,1.5765,0.09067,0.17135,0.5355807441698017,43.66925162896289,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,4,139,16995,H28,,,False,,D,23.54,2.02208,2.22726,0.16081,0.16120680026350423,81.28255798287223,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,5,140,125905,H6,,,False,,E,29.77,2.19978,1.77865,0.17051,0.17158040170403568,78.42777388923767,3176917.0,Difícil,2,A
